Entity,Day,"COVID-19 doses (cumulative, per hundred)"
Africa,2022-10-11,45.96042
Africa,2022-10-12,46.024323
Africa,2022-10-13,46.08829
Africa,2022-10-14,46.152256
Africa,2022-10-15,46.23483
Africa,2022-10-16,46.31697
Africa,2022-10-17,46.411034
Africa,2022-10-18,46.486385
Africa,2022-10-19,46.56178
Africa,2022-10-20,46.637245
Africa,2022-10-21,46.70758
Africa,2022-10-22,46.777607
Africa,2022-10-23,46.847633
Africa,2022-10-24,46.930202
Africa,2022-10-25,47.013275
Africa,2022-10-26,47.09596
Africa,2022-10-27,47.17856
Africa,2022-10-28,47.25898
Africa,2022-10-29,47.339333
Africa,2022-10-30,47.41933
Africa,2022-10-31,47.4829
Africa,2022-11-01,47.546463
Africa,2022-11-02,47.61027
Africa,2022-11-03,47.674164
Africa,2022-11-04,47.7373
Africa,2022-11-05,47.800335
Africa,2022-11-06,47.862957
Africa,2022-11-07,47.907726
Africa,2022-11-08,47.95295
Africa,2022-11-09,47.998272
Africa,2022-11-10,48.043713
Africa,2022-11-11,48.08915
Africa,2022-11-12,48.134487
Africa,2022-11-13,48.179363
Africa,2022-11-14,48.2364
Africa,2022-11-15,48.29403
Africa,2022-11-16,48.352375
Africa,2022-11-17,48.41075
Africa,2022-11-18,48.4691
Africa,2022-11-19,48.527363
Africa,2022-11-20,48.585175
Africa,2022-11-21,48.70768
Africa,2022-11-22,48.83063
Africa,2022-11-23,48.95357
Africa,2022-11-24,49.076576
Africa,2022-11-25,49.19965
Africa,2022-11-26,49.32255
Africa,2022-11-27,49.445087
Africa,2022-11-28,49.53815
Africa,2022-11-29,49.627556
Africa,2022-11-30,49.716995
Africa,2022-12-01,49.80642
Africa,2022-12-02,49.89579
Africa,2022-12-03,49.984993
Africa,2022-12-04,50.073853
Africa,2022-12-05,50.169346
Africa,2022-12-06,50.265144
Africa,2022-12-07,50.36105
Africa,2022-12-08,50.456875
Africa,2022-12-09,50.55271
Africa,2022-12-10,50.648453
Africa,2022-12-11,50.743908
Africa,2022-12-12,50.816303
Africa,2022-12-13,50.890007
Africa,2022-12-14,50.963875
Africa,2022-12-15,51.03779
Africa,2022-12-16,51.11156
Africa,2022-12-17,51.185123
Africa,2022-12-18,51.258698
Africa,2022-12-19,51.302498
Africa,2022-12-20,51.3463
Africa,2022-12-21,51.39055
Africa,2022-12-22,51.434776
Africa,2022-12-23,51.47923
Africa,2022-12-24,51.523598
Africa,2022-12-25,51.567905
Africa,2022-12-26,51.612278
Africa,2022-12-27,51.657246
Africa,2022-12-28,51.702213
Africa,2022-12-29,51.74718
Africa,2022-12-30,51.79215
Africa,2022-12-31,51.837112
Africa,2023-01-01,51.88208
Africa,2023-01-02,51.925785
Africa,2023-01-03,51.968616
Africa,2023-01-04,52.0117
Africa,2023-01-05,52.054783
Africa,2023-01-06,52.09787
Africa,2023-01-07,52.140755
Africa,2023-01-08,52.183643
Africa,2023-01-09,52.221466
Africa,2023-01-10,52.259285
Africa,2023-01-11,52.297108
Africa,2023-01-12,52.33493
Africa,2023-01-13,52.372753
Africa,2023-01-14,52.410576
Africa,2023-01-15,52.448395
Africa,2023-01-16,52.47929
Africa,2023-01-17,52.510216
Africa,2023-01-18,52.5411
Africa,2023-01-19,52.571987
Africa,2023-01-20,52.602875
Africa,2023-01-21,52.63376
Africa,2023-01-22,52.664646
Africa,2023-01-23,52.694626
Africa,2023-01-24,52.72461
Africa,2023-01-25,52.75459
Africa,2023-01-26,52.78457
Africa,2023-01-27,52.81455
Africa,2023-01-28,52.84453
Africa,2023-01-29,52.87451
Africa,2023-01-30,52.929
Africa,2023-01-31,52.983494
Africa,2023-02-01,53.02321
Africa,2023-02-02,53.062923
Africa,2023-02-03,53.10264
Africa,2023-02-04,53.14235
Africa,2023-02-05,53.182014
Africa,2023-02-06,53.223442
Africa,2023-02-07,53.26487
Africa,2023-02-08,53.306297
Africa,2023-02-09,53.34772
Africa,2023-02-10,53.389145
Africa,2023-02-11,53.43057
Africa,2023-02-12,53.471996
Africa,2023-02-13,53.516396
Africa,2023-02-14,53.560852
Africa,2023-02-15,53.605244
Africa,2023-02-16,53.649635
Africa,2023-02-17,53.694023
Africa,2023-02-18,53.738415
Africa,2023-02-19,53.782806
Africa,2023-02-20,53.825573
Africa,2023-02-21,53.868343
Africa,2023-02-22,53.904526
Africa,2023-02-23,53.94071
Africa,2023-02-24,53.976894
Africa,2023-02-25,54.01308
Africa,2023-02-26,54.049263
Africa,2023-02-27,54.079506
Africa,2023-02-28,54.109745
Africa,2023-03-01,54.139973
Africa,2023-03-02,54.1702
Africa,2023-03-03,54.20043
Africa,2023-03-04,54.23066
Africa,2023-03-05,54.260887
Africa,2023-03-06,54.306786
Africa,2023-03-07,54.35268
Africa,2023-03-08,54.39858
Africa,2023-03-09,54.444473
Africa,2023-03-10,54.49037
Africa,2023-03-11,54.53627
Africa,2023-03-12,54.582165
Africa,2023-03-13,54.62448
Africa,2023-03-14,54.666794
Africa,2023-03-15,54.70912
Africa,2023-03-16,54.752
Africa,2023-03-17,54.794876
Africa,2023-03-18,54.837757
Africa,2023-03-19,54.880634
Africa,2023-03-20,54.947548
Africa,2023-03-21,55.014458
Africa,2023-03-22,55.081375
Africa,2023-03-23,55.148293
Africa,2023-03-24,55.21521
Africa,2023-03-25,55.282124
Africa,2023-03-26,55.34904
Africa,2023-03-27,55.405525
Africa,2023-03-28,55.46201
Africa,2023-03-29,55.518494
Africa,2023-03-30,55.574974
Africa,2023-03-31,55.631454
Africa,2023-04-01,55.68794
Africa,2023-04-02,55.74442
Africa,2023-04-03,55.77373
Africa,2023-04-04,55.803043
Africa,2023-04-05,55.832348
Africa,2023-04-06,55.861656
Africa,2023-04-07,55.89096
Africa,2023-04-08,55.920265
Africa,2023-04-09,55.949574
Africa,2023-04-10,55.976
Africa,2023-04-11,56.00243
Africa,2023-04-12,56.02886
Africa,2023-04-13,56.055286
Africa,2023-04-14,56.081715
Africa,2023-04-15,56.108143
Africa,2023-04-16,56.13457
Africa,2023-04-17,56.157894
Africa,2023-04-18,56.181217
Africa,2023-04-19,56.20454
Africa,2023-04-20,56.22786
Africa,2023-04-21,56.251183
Africa,2023-04-22,56.2745
Africa,2023-04-23,56.297825
Africa,2023-04-24,56.329914
Africa,2023-04-25,56.362003
Africa,2023-04-26,56.391983
Africa,2023-04-27,56.421963
Africa,2023-04-28,56.451946
Africa,2023-04-29,56.481926
Africa,2023-04-30,56.51191
Africa,2023-05-01,56.5437
Africa,2023-05-02,56.575493
Africa,2023-05-03,56.607285
Africa,2023-05-04,56.63907
Africa,2023-05-05,56.67085
Africa,2023-05-06,56.702633
Africa,2023-05-07,56.734417
Africa,2023-05-08,56.81219
Africa,2023-05-09,56.88996
Africa,2023-05-10,56.967735
Africa,2023-05-11,57.045513
Africa,2023-05-12,57.123287
Africa,2023-05-13,57.20106
Africa,2023-05-14,57.278835
Africa,2023-05-15,57.356274
Africa,2023-05-16,57.43371
Africa,2023-05-17,57.511158
Africa,2023-05-18,57.588604
Africa,2023-05-19,57.666054
Africa,2023-05-20,57.743504
Africa,2023-05-21,57.82095
Africa,2023-05-22,57.89783
Africa,2023-05-23,57.974083
Africa,2023-05-24,58.050323
Africa,2023-05-25,58.126568
Africa,2023-05-26,58.20281
Africa,2023-05-27,58.27905
Africa,2023-05-28,58.355293
Africa,2023-05-29,58.3826
Africa,2023-05-30,58.409904
Africa,2023-05-31,58.437206
Africa,2023-06-01,58.46451
Africa,2023-06-02,58.491814
Africa,2023-06-03,58.519115
Africa,2023-06-04,58.54642
Africa,2023-06-05,58.571915
Africa,2023-06-06,58.597412
Africa,2023-06-07,58.622906
Africa,2023-06-08,58.648403
Africa,2023-06-09,58.673897
Africa,2023-06-10,58.699394
Africa,2023-06-11,58.724888
Africa,2023-06-12,58.75031
Africa,2023-06-13,58.775734
Africa,2023-06-14,58.801155
Africa,2023-06-15,58.826576
Africa,2023-06-16,58.851997
Africa,2023-06-17,58.87742
Africa,2023-06-18,58.902843
Africa,2023-06-19,58.92123
Africa,2023-06-20,58.93962
Africa,2023-06-21,58.95919
Africa,2023-06-22,58.978756
Africa,2023-06-23,58.99832
Africa,2023-06-24,59.01789
Africa,2023-06-25,59.037457
Africa,2023-06-26,59.054874
Africa,2023-06-27,59.072292
Africa,2023-06-28,59.08971
Africa,2023-06-29,59.10713
Africa,2023-06-30,59.124546
Africa,2023-07-01,59.14196
Africa,2023-07-02,59.159378
Africa,2023-07-03,59.174347
Africa,2023-07-04,59.189316
Africa,2023-07-05,59.20428
Africa,2023-07-06,59.21925
Africa,2023-07-07,59.23422
Africa,2023-07-08,59.249184
Africa,2023-07-09,59.264153
Africa,2023-07-10,59.27912
Africa,2023-07-11,59.294086
Africa,2023-07-12,59.309055
Africa,2023-07-13,59.324024
Africa,2023-07-14,59.33899
Africa,2023-07-15,59.35396
Africa,2023-07-16,59.368923
Africa,2023-07-17,59.38382
Africa,2023-07-18,59.398712
Africa,2023-07-19,59.413605
Africa,2023-07-20,59.428497
Africa,2023-07-21,59.44339
Africa,2023-07-22,59.458282
Africa,2023-07-23,59.473175
Africa,2023-07-24,59.484528
Africa,2023-07-25,59.495876
Africa,2023-07-26,59.506332
Africa,2023-07-27,59.516785
Africa,2023-07-28,59.52724
Africa,2023-07-29,59.537697
Africa,2023-07-30,59.54815
Africa,2023-07-31,59.558586
Africa,2023-08-01,59.569023
Africa,2023-08-02,59.57946
Africa,2023-08-03,59.589897
Africa,2023-08-04,59.60033
Africa,2023-08-05,59.610767
Africa,2023-08-06,59.621204
Africa,2023-08-07,59.632446
Africa,2023-08-08,59.64369
Africa,2023-08-09,59.65493
Africa,2023-08-10,59.666172
Africa,2023-08-11,59.677414
Africa,2023-08-12,59.688656
Africa,2023-08-13,59.699898
Africa,2023-08-14,59.712147
Africa,2023-08-15,59.7244
Africa,2023-08-16,59.73665
Africa,2023-08-17,59.7489
Africa,2023-08-18,59.76115
Africa,2023-08-19,59.773403
Africa,2023-08-20,59.785656
Africa,2023-08-21,59.797714
Africa,2023-08-22,59.809772
Africa,2023-08-23,59.82183
Africa,2023-08-24,59.83389
Africa,2023-08-25,59.845943
Africa,2023-08-26,59.858
Africa,2023-08-27,59.87006
Africa,2023-08-28,59.88212
Africa,2023-08-29,59.894176
Africa,2023-08-30,59.906235
Africa,2023-08-31,59.91829
Africa,2023-09-01,59.930347
Africa,2023-09-02,59.942406
Africa,2023-09-03,59.954464
Africa,2023-09-04,59.966293
Africa,2023-09-05,59.978127
Africa,2023-09-06,59.98996
Africa,2023-09-07,60.001793
Africa,2023-09-08,60.013626
Africa,2023-09-09,60.025455
Africa,2023-09-10,60.03729
Africa,2023-09-11,60.04824
Africa,2023-09-12,60.059193
Africa,2023-09-13,60.07014
Africa,2023-09-14,60.081093
Africa,2023-09-15,60.092045
Africa,2023-09-16,60.102997
Africa,2023-09-17,60.113945
Africa,2023-09-18,60.127193
Africa,2023-09-19,60.14044
Africa,2023-09-20,60.153687
Africa,2023-09-21,60.166935
Africa,2023-09-22,60.18018
Africa,2023-09-23,60.193428
Africa,2023-09-24,60.206676
Africa,2023-09-25,60.21744
Africa,2023-09-26,60.228203
Africa,2023-09-27,60.238968
Africa,2023-09-28,60.249733
Africa,2023-09-29,60.260498
Africa,2023-09-30,60.271263
Africa,2023-10-01,60.28203
Africa,2023-10-02,60.287785
Africa,2023-10-03,60.29354
Africa,2023-10-04,60.299297
Africa,2023-10-05,60.305054
Africa,2023-10-06,60.310806
Africa,2023-10-07,60.316563
Africa,2023-10-08,60.32232
Africa,2023-10-09,60.328236
Africa,2023-10-10,60.33415
Africa,2023-10-11,60.340065
Africa,2023-10-12,60.345978
Africa,2023-10-13,60.35189
Africa,2023-10-14,60.357807
Africa,2023-10-15,60.36372
Africa,2023-10-16,60.36949
Africa,2023-10-17,60.375263
Africa,2023-10-18,60.38103
Africa,2023-10-19,60.386803
Africa,2023-10-20,60.39257
Africa,2023-10-21,60.398342
Africa,2023-10-22,60.40411
Africa,2023-10-23,60.409435
Africa,2023-10-24,60.41476
Africa,2023-10-25,60.420086
Africa,2023-10-26,60.42541
Africa,2023-10-27,60.430733
Africa,2023-10-28,60.436058
Africa,2023-10-29,60.441383
Africa,2023-10-30,60.44671
Africa,2023-10-31,60.452034
Africa,2023-11-01,60.45736
Africa,2023-11-02,60.46268
Africa,2023-11-03,60.468006
Africa,2023-11-04,60.47333
Africa,2023-11-05,60.478657
Africa,2023-11-06,60.482327
Africa,2023-11-07,60.485992
Africa,2023-11-08,60.489662
Africa,2023-11-09,60.493332
Africa,2023-11-10,60.497
Africa,2023-11-11,60.50067
Africa,2023-11-12,60.504337
Africa,2023-11-13,60.508003
Africa,2023-11-14,60.51167
Africa,2023-11-15,60.51534
Africa,2023-11-16,60.519005
Africa,2023-11-17,60.52267
Africa,2023-11-18,60.526337
Africa,2023-11-19,60.530003
Africa,2023-11-20,60.53344
Africa,2023-11-21,60.536877
Africa,2023-11-22,60.540314
Africa,2023-11-23,60.543747
Africa,2023-11-24,60.547184
Africa,2023-11-25,60.55062
Africa,2023-11-26,60.554058
Africa,2023-11-27,60.557495
Africa,2023-11-28,60.560932
Africa,2023-11-29,60.56437
Africa,2023-11-30,60.567806
Africa,2023-12-01,60.57124
Africa,2023-12-02,60.574677
Africa,2023-12-03,60.578114
Africa,2023-12-04,60.58155
Africa,2023-12-05,60.584988
Africa,2023-12-06,60.588425
Africa,2023-12-07,60.59186
Africa,2023-12-08,60.595295
Africa,2023-12-09,60.598732
Africa,2023-12-10,60.60217
Africa,2023-12-11,60.605606
Africa,2023-12-12,60.609043
Africa,2023-12-13,60.61248
Africa,2023-12-14,60.615917
Africa,2023-12-15,60.619354
Africa,2023-12-16,60.622787
Africa,2023-12-17,60.626225
Africa,2023-12-18,60.62966
Africa,2023-12-19,60.6331
Africa,2023-12-20,60.636536
Africa,2023-12-21,60.639973
Africa,2023-12-22,60.64341
Africa,2023-12-23,60.646847
Africa,2023-12-24,60.65028
Africa,2023-12-25,60.653717
Africa,2023-12-26,60.657154
Africa,2023-12-27,60.66059
Africa,2023-12-28,60.66403
Africa,2023-12-29,60.667465
Africa,2023-12-30,60.670902
Africa,2023-12-31,60.674335
Africa,2024-01-01,60.674335
Africa,2024-01-02,60.674335
Africa,2024-01-03,60.674335
Africa,2024-01-04,60.674335
Africa,2024-01-05,60.674335
Africa,2024-01-06,60.674335
Africa,2024-01-07,60.674335
Africa,2024-01-08,60.674335
Africa,2024-01-09,60.674335
Africa,2024-01-10,60.674335
Africa,2024-01-11,60.674335
Africa,2024-01-12,60.674335
Africa,2024-01-13,60.674335
Africa,2024-01-14,60.674335
Africa,2024-01-15,60.674335
Africa,2024-01-16,60.674335
Africa,2024-01-17,60.674335
Africa,2024-01-18,60.674335
Africa,2024-01-19,60.674335
Africa,2024-01-20,60.674335
Africa,2024-01-21,60.674335
Africa,2024-01-22,60.674335
Africa,2024-01-23,60.674335
Africa,2024-01-24,60.674335
Africa,2024-01-25,60.674335
Africa,2024-01-26,60.674335
Africa,2024-01-27,60.674335
Africa,2024-01-28,60.674335
Africa,2024-01-29,60.674335
Africa,2024-01-30,60.674335
Africa,2024-01-31,60.674335
Africa,2024-02-01,60.674335
Africa,2024-02-02,60.674335
Africa,2024-02-03,60.674335
Africa,2024-02-04,60.674335
Africa,2024-02-05,60.674335
Africa,2024-02-06,60.674335
Africa,2024-02-07,60.674335
Africa,2024-02-08,60.674335
Africa,2024-02-09,60.674335
Africa,2024-02-10,60.674335
Africa,2024-02-11,60.674335
Africa,2024-02-12,60.674335
Africa,2024-02-13,60.674335
Africa,2024-02-14,60.674335
Africa,2024-02-15,60.674335
Africa,2024-02-16,60.674335
Africa,2024-02-17,60.674335
Africa,2024-02-18,60.674335
Africa,2024-02-19,60.674335
Africa,2024-02-20,60.674335
Africa,2024-02-21,60.674335
Africa,2024-02-22,60.674335
Africa,2024-02-23,60.674335
Africa,2024-02-24,60.674335
Africa,2024-02-25,60.674335
Africa,2024-02-26,60.674335
Africa,2024-02-27,60.674335
Africa,2024-02-28,60.674335
Africa,2024-02-29,60.674335
Africa,2024-03-01,60.674335
Africa,2024-03-02,60.674335
Africa,2024-03-03,60.674335
Africa,2024-03-04,60.674335
Africa,2024-03-05,60.674335
Africa,2024-03-06,60.674335
Africa,2024-03-07,60.674335
Africa,2024-03-08,60.674335
Africa,2024-03-09,60.674335
Africa,2024-03-10,60.674335
Africa,2024-03-11,60.674335
Africa,2024-03-12,60.674335
Africa,2024-03-13,60.674335
Africa,2024-03-14,60.674335
Africa,2024-03-15,60.674335
Africa,2024-03-16,60.674335
Africa,2024-03-17,60.674335
Africa,2024-03-18,60.674335
Africa,2024-03-19,60.674335
Africa,2024-03-20,60.674335
Africa,2024-03-21,60.674335
Africa,2024-03-22,60.674335
Africa,2024-03-23,60.674335
Africa,2024-03-24,60.674335
Africa,2024-03-25,60.674335
Africa,2024-03-26,60.674335
Africa,2024-03-27,60.674335
Africa,2024-03-28,60.674335
Africa,2024-03-29,60.674335
Africa,2024-03-30,60.674335
Africa,2024-03-31,60.674335
Africa,2024-04-01,60.674335
Africa,2024-04-02,60.674335
Africa,2024-04-03,60.674335
Africa,2024-04-04,60.674335
Africa,2024-04-05,60.674335
Africa,2024-04-06,60.674335
Africa,2024-04-07,60.674335
Africa,2024-04-08,60.674335
Africa,2024-04-09,60.674335
Africa,2024-04-10,60.674335
Africa,2024-04-11,60.674335
Africa,2024-04-12,60.674335
Africa,2024-04-13,60.674335
Africa,2024-04-14,60.674335
Africa,2024-04-15,60.674335
Africa,2024-04-16,60.674335
Africa,2024-04-17,60.674335
Africa,2024-04-18,60.674335
Africa,2024-04-19,60.674335
Africa,2024-04-20,60.674335
Africa,2024-04-21,60.674335
Africa,2024-04-22,60.674335
Africa,2024-04-23,60.674335
Africa,2024-04-24,60.674335
Africa,2024-04-25,60.674335
Africa,2024-04-26,60.674335
Africa,2024-04-27,60.674335
Africa,2024-04-28,60.674335
Africa,2024-04-29,60.674335
Africa,2024-04-30,60.674335
Africa,2024-05-01,60.674335
Africa,2024-05-02,60.674335
Africa,2024-05-03,60.674335
Africa,2024-05-04,60.674335
Africa,2024-05-05,60.674335
Africa,2024-05-06,60.674335
Africa,2024-05-07,60.674335
Africa,2024-05-08,60.674335
Africa,2024-05-09,60.674335
Africa,2024-05-10,60.674335
Africa,2024-05-11,60.674335
Africa,2024-05-12,60.674335
Africa,2024-05-13,60.674335
Africa,2024-05-14,60.674335
Africa,2024-05-15,60.674335
Africa,2024-05-16,60.674335
Africa,2024-05-17,60.674335
Africa,2024-05-18,60.674335
Africa,2024-05-19,60.674335
Africa,2024-05-20,60.674335
Africa,2024-05-21,60.674335
Africa,2024-05-22,60.674335
Africa,2024-05-23,60.674335
Africa,2024-05-24,60.674335
Africa,2024-05-25,60.674335
Africa,2024-05-26,60.674335
Africa,2024-05-27,60.674335
Africa,2024-05-28,60.674335
Africa,2024-05-29,60.674335
Africa,2024-05-30,60.674335
Africa,2024-05-31,60.674335
Africa,2024-06-01,60.674335
Africa,2024-06-02,60.674335
Africa,2024-06-03,60.674335
Africa,2024-06-04,60.674335
Africa,2024-06-05,60.674335
Africa,2024-06-06,60.674335
Africa,2024-06-07,60.674335
Africa,2024-06-08,60.674335
Africa,2024-06-09,60.674335
Africa,2024-06-10,60.674335
Africa,2024-06-11,60.674335
Africa,2024-06-12,60.674335
Africa,2024-06-13,60.674335
Africa,2024-06-14,60.674335
Africa,2024-06-15,60.674335
Africa,2024-06-16,60.674335
Africa,2024-06-17,60.674335
Africa,2024-06-18,60.674335
Africa,2024-06-19,60.674335
Africa,2024-06-20,60.674335
Africa,2024-06-21,60.674335
Africa,2024-06-22,60.674335
Africa,2024-06-23,60.674335
Africa,2024-06-24,60.674335
Africa,2024-06-25,60.674335
Africa,2024-06-26,60.674335
Africa,2024-06-27,60.674335
Africa,2024-06-28,60.674335
Africa,2024-06-29,60.674335
Africa,2024-06-30,60.674335
Africa,2024-07-01,60.674335
Africa,2024-07-02,60.674335
Africa,2024-07-03,60.674335
Africa,2024-07-04,60.674335
Africa,2024-07-05,60.674335
Africa,2024-07-06,60.674335
Africa,2024-07-07,60.674335
Africa,2024-07-08,60.674335
Africa,2024-07-09,60.674335
Africa,2024-07-10,60.674335
Africa,2024-07-11,60.674335
Africa,2024-07-12,60.674335
Africa,2024-07-13,60.674335
Africa,2024-07-14,60.674335
Africa,2024-07-15,60.674335
Africa,2024-07-16,60.674335
Africa,2024-07-17,60.674335
Africa,2024-07-18,60.674335
Africa,2024-07-19,60.674335
Africa,2024-07-20,60.674335
Africa,2024-07-21,60.674335
Africa,2024-07-22,60.674335
Africa,2024-07-23,60.674335
Africa,2024-07-24,60.674335
Africa,2024-07-25,60.674335
Africa,2024-07-26,60.674335
Africa,2024-07-27,60.674335
Africa,2024-07-28,60.674335
Africa,2024-07-29,60.674335
Africa,2024-07-30,60.674335
Africa,2024-07-31,60.674335
Africa,2024-08-01,60.674335
Africa,2024-08-02,60.674335
Africa,2024-08-03,60.674335
Africa,2024-08-04,60.674335
Africa,2024-08-05,60.674335
Africa,2024-08-06,60.674335
Africa,2024-08-07,60.674335
Africa,2024-08-08,60.674335
Africa,2024-08-09,60.674335
Africa,2024-08-10,60.674335
Africa,2024-08-11,60.674335
Africa,2024-08-12,60.674335
Albania,2021-01-10,0
Albania,2021-01-12,0.0045267832
Albania,2021-01-13,0.006648713
Albania,2021-01-14,0.009407221
Albania,2021-01-15,0.010892572
Albania,2021-01-16,0.013049867
Albania,2021-01-17,0.014323025
Albania,2021-01-18,0.015808376
Albania,2021-01-19,0.017081533
Albania,2021-01-20,0.018354692
Albania,2021-01-21,0.019415656
Albania,2021-02-02,0.019451022
Albania,2021-02-09,0.03985691
Albania,2021-02-17,0.060156703
Albania,2021-02-18,0.10782939
Albania,2021-02-19,0.14772166
Albania,2021-02-22,0.23793904
Albania,2021-02-25,0.35842928
Albania,2021-03-01,0.5055497
Albania,2021-03-03,0.55852723
Albania,2021-03-10,0.7643544
Albania,2021-03-12,0.8358634
Albania,2021-03-17,1.1801112
Albania,2021-03-22,1.7056423
Albania,2021-03-23,1.8280424
Albania,2021-03-24,1.9094537
Albania,2021-03-25,2.0988712
Albania,2021-03-26,2.2014313
Albania,2021-03-27,2.266044
Albania,2021-03-28,2.7585084
Albania,2021-03-30,4.2198462
Albania,2021-03-31,4.9103575
Albania,2021-04-01,5.498026
Albania,2021-04-02,6.1000524
Albania,2021-04-03,6.560158
Albania,2021-04-04,6.8213673
Albania,2021-04-05,7.3103304
Albania,2021-04-06,7.836569
Albania,2021-04-07,8.218198
Albania,2021-04-08,8.577618
Albania,2021-04-09,8.86528
Albania,2021-04-10,9.082212
Albania,2021-04-12,9.461366
Albania,2021-04-13,9.945343
Albania,2021-04-15,10.768369
Albania,2021-04-16,11.126762
Albania,2021-04-17,11.488127
Albania,2021-04-18,11.77335
Albania,2021-04-19,12.234127
Albania,2021-04-20,12.377923
Albania,2021-04-21,13.158616
Albania,2021-04-22,13.544913
Albania,2021-04-23,13.840322
Albania,2021-04-24,14.14846
Albania,2021-04-26,14.451013
Albania,2021-04-27,14.742283
Albania,2021-04-28,15.335468
Albania,2021-04-29,16.029339
Albania,2021-04-30,16.86591
Albania,2021-05-01,17.471544
Albania,2021-05-03,18.301678
Albania,2021-05-04,19.004957
Albania,2021-05-05,19.683868
Albania,2021-05-06,20.237055
Albania,2021-05-07,20.713322
Albania,2021-05-08,21.104923
Albania,2021-05-09,21.219296
Albania,2021-05-10,21.677597
Albania,2021-05-11,22.015266
Albania,2021-05-12,22.374899
Albania,2021-05-13,22.575138
Albania,2021-05-14,23.105337
Albania,2021-05-17,24.051472
Albania,2021-05-18,24.36495
Albania,2021-05-19,24.67843
Albania,2021-05-20,24.888218
Albania,2021-05-21,25.06869
Albania,2021-05-23,25.34348
Albania,2021-05-24,25.644756
Albania,2021-05-26,26.48826
Albania,2021-05-27,26.843931
Albania,2021-05-30,27.309376
Albania,2021-05-31,27.459927
Albania,2021-06-01,27.59718
